pearson_r,rmse,mae,job_id,length,duration_min
0.10599995805391639,59.100783732234625,47.77358402597462,30736369091355,3182,5.462433333333333
0.05489050727966478,3.191784138581549,2.565711426201754,51316372983034,4427,7.599683333333333
0.014655064868392425,25.49720809950369,14.860500795641146,88180150654562,49323,84.67114999999998
-0.019502218994292393,5.367527154411438,5.001559332906875,19226107036512,3668,6.296733333333333
0.12770014143329506,80.76643049133561,61.38711459981368,45855550040191,44394,76.20969999999998
0.47119795375296025,43.35254058261597,27.444085284687667,39619721075615,32086,55.08096666666666
0.5768460267120531,45.73930131912004,28.180258170340537,20802530439609,41153,70.64598333333333
0.20646570451764626,21.06285785568875,13.583143481497217,27606913051619,22989,39.46444999999999
0.046758090114611316,33.1022599947731,25.44806376002634,22790112849489,7070,12.136833333333332
0.026447162415487512,14.801514692170956,14.11646402987516,54827137449633,13632,23.4016
0.050870262351063254,18.19144672393108,10.848916312692246,52521458128202,9315,15.990749999999998
0.06239184016652203,7.528822952861195,6.544774149224144,89436825022408,51904,89.10186666666667
-0.0005512957906371692,18.696107694634943,11.21780127457574,44323443837057,17777,30.51718333333333
-0.08312167614705587,2.6950363626161313,2.5994601736037777,34172749583042,8628,14.811399999999999
0.36629824429040436,2.603886277416354,2.0827159640233597,44474713985985,6164,10.581533333333333
0.1836542013052908,36.836208508205296,36.17249969761336,52820584629668,19476,33.4338
0.15605465123550039,50.41626862057752,30.183068525774164,18937871704904,12618,21.6609
-0.22552525539459192,3.682467778362645,3.5066613391793604,14208708578557,50698,87.03156666666665
0.14612404204510687,67.42446913718072,47.76642567749958,76089834232646,54852,94.16259999999998
0.013320161642892831,26.234502054633403,20.114489369487085,61073595448604,4079,7.002283333333334
0.5379840389696013,46.816560276449394,36.29719078438598,40287487116475,67184,115.33253333333332
0.06521156279437662,101.80386153529703,76.14449729730731,30490712545819,7884,13.534199999999998
0.3196055049482285,37.719485545615676,24.015975744749802,13301697065876,21759,37.35294999999999
-0.013372358851972486,21.045109292435725,19.72027426855329,25846293480006,17982,30.8691
0.0016236947776346454,29.092527424062308,21.175585806470455,5916701477545,8881,15.245716666666665
0.6249632048592383,3.2551896922649597,2.732351085586116,75812059499486,5121,8.79105
0.5382259251875146,43.47745504456138,27.34348177209084,51692092902023,31743,54.49215
0.00513379466366586,0.76798310940785,0.7306789190053715,35559443035203,4252,7.299266666666666
0.10645098580434909,33.45629954765563,21.794414639816598,43705642814451,14917,25.607516666666665
0.41049868106194537,5.419580873265676,3.010517236510533,51594033443753,16011,27.485549999999996
-0.016767517365501198,6.137503050638848,4.2086554334363475,68461251235992,65663,112.72148333333332
0.09068898552525473,2.5902221243894243,2.5396544876921374,25680827559530,17248,29.609066666666664
0.29284889868474745,22.751256067741878,15.37516434210609,55733432331909,14078,24.167233333333332
-0.0178757513100086,9.817216996769758,7.670616434954387,9342877852105,16708,28.682066666666667
0.5520259528736999,44.01636735650902,27.32483201256838,91765784752285,27189,46.67444999999999
0.49936387152625183,43.460069331673886,26.801864123366332,6820550860918,27205,46.70191666666666
0.00027728485897698496,14.806327663937408,12.337739164655696,28587713452281,22735,39.028416666666665
0.021351239009457575,48.03556989523443,32.00829310002914,39603614233593,60062,103.10643333333333
0.5332428856095905,44.781703733476576,29.86150221016259,11995607787733,27057,46.447849999999995
0.5087612248494243,43.175429374031395,26.918612595873807,67873412191474,31616,54.27413333333333
-0.019393499696281843,17.592811201835904,17.591297035074614,13506565248175,4278,7.3439
0.3442748209790695,3.6421996399587417,3.133690265622501,51894595193735,65164,111.86486666666666
0.8411834510630899,2.4724251350619317,1.4338619107921955,8598716768202,8504,14.598533333333332
0.027348887073341984,17.77960119512802,10.669721916676867,30767064190483,9175,15.750416666666666
-0.018607558487222155,8.516742122527166,8.511248742932322,68495229272758,4794,8.2297
0.23483115677222624,82.08374375786,68.088134605381,47230207996159,3428,5.884733333333333
0.005447167011034026,12.237976972553158,11.047092021257273,68677726115690,17746,30.463966666666668
0.028441328392154793,18.30439509285287,12.92245500186597,64722325237868,25347,43.51235
0.3819941846558131,2.8893884128865865,2.4719298785542536,11741284069356,6999,12.014949999999999
0.03742080746885597,47.02941812582417,35.79228544479423,61101720840771,7225,12.402916666666666
0.12288585686014503,65.4672782378105,45.073225305609895,48985881711364,36302,62.31843333333333
0.12534394880576982,6.898111343184378,5.970512990002942,65030106852665,63478,108.97056666666666
0.17238010997576553,26.129943232833256,20.182912499512696,144329733411,6369,10.933449999999999
0.16466638954786192,47.49847679906706,29.45753477060957,74045113699050,63220,108.52766666666666
0.8233767417648655,27.576078434364295,20.3853742001583,41153305362564,5069,8.701783333333333
0.03333383602792593,22.915184906781064,12.816963597386446,53249661775672,13009,22.332116666666664
0.2900497290863053,4.8890857365555895,3.8881785639815876,9376216973107,58914,101.1357
-0.004143566998047908,12.276583443250866,9.820748342051644,30566832847612,16574,28.45203333333333
